query	entity	cs_confidence	expert_conf
SemSearch_ES-93	<dbpedia:Germain_Racing>	1.0	-
SemSearch_ES-93	<dbpedia:Justin_Marks>	1.0	-
SemSearch_ES-93	<dbpedia:Kyle_Busch_Motorsports>	1.0	-
SemSearch_ES-93	<dbpedia:List_of_Toyota_vehicles>	0.4	-
SemSearch_ES-93	<dbpedia:List_of_pickup_trucks>	0.6	-
SemSearch_ES-93	<dbpedia:List_of_tundra_ecoregions>	1.0	-
SemSearch_ES-93	<dbpedia:Lucas_Deep_Clean_200>	1.0	-
SemSearch_ES-93	<dbpedia:Narain_Karthikeyan>	1.0	-
SemSearch_ES-93	<dbpedia:Parker_Kligerman>	1.0	-
SemSearch_ES-93	<dbpedia:Red_Horse_Racing>	1.0	-
SemSearch_ES-93	<dbpedia:Shota_Dobayashi>	1.0	-
SemSearch_ES-93	<dbpedia:Suns_of_the_Tundra_(album)>	1.0	-
SemSearch_ES-93	<dbpedia:Takeshi_Uchiyamada>	1.0	-
SemSearch_ES-93	<dbpedia:Tatsuo_Hasegawa>	1.0	-
SemSearch_ES-93	<dbpedia:ThorSport_Racing>	0.4	-
SemSearch_ES-93	<dbpedia:Timothy_Peters>	1.0	-
SemSearch_ES-93	<dbpedia:Tomoaki_Taniguchi>	1.0	-
SemSearch_ES-93	<dbpedia:Toyota>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_4Runner>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_AE86>	0.3	-
SemSearch_ES-93	<dbpedia:Toyota_Aurion_(XV40)>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Auris>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Belta>	0.6	-
SemSearch_ES-93	<dbpedia:Toyota_Camry_(XV30)>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Camry_(XV40)>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Camry_(XV50)>	1.0	-
SemSearch_ES-93	<dbpedia:Toyota_Corolla_(E120)>	1.0	-
SemSearch_ES-93	<dbpedia:Toyota_Dyna>	1.0	-
SemSearch_ES-93	<dbpedia:Toyota_FJ_Cruiser>	0.6	-
SemSearch_ES-93	<dbpedia:Toyota_GR_engine>	0.6	-
SemSearch_ES-93	<dbpedia:Toyota_Highlander>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Isis>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Kata>	0.6	-
SemSearch_ES-93	<dbpedia:Toyota_Kirloskar_Motor>	1.0	-
SemSearch_ES-93	<dbpedia:Toyota_Matrix>	1.0	-
SemSearch_ES-93	<dbpedia:Toyota_Motor_Engineering_&_Manufacturing_North_America>	0.6	-
SemSearch_ES-93	<dbpedia:Toyota_Motor_Manufacturing_Indiana>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Motor_Manufacturing_Texas>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Prius_(XW30)>	1.0	-
SemSearch_ES-93	<dbpedia:Toyota_Prius_v>	0.6	-
SemSearch_ES-93	<dbpedia:Toyota_Racing_Development>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Sequoia>	1.0	-
SemSearch_ES-93	<dbpedia:Toyota_T100>	0.6	-
SemSearch_ES-93	<dbpedia:Toyota_Tacoma>	0.6	-
SemSearch_ES-93	<dbpedia:Toyota_Tundra>	0.4	-
SemSearch_ES-93	<dbpedia:Toyota_Tundra_250>	0.2	1.0
SemSearch_ES-93	<dbpedia:Toyota_UZ_engine>	0.4	-
SemSearch_ES-93	<dbpedia:Tundra>	1.0	-
SemSearch_ES-93	<dbpedia:Tundra_(comic_strip)>	1.0	-
SemSearch_ES-93	<dbpedia:Tundra_Publishing>	1.0	-
SemSearch_ES-93	<dbpedia:Tundra_Semiconductor>	1.0	-
SemSearch_ES-93	<dbpedia:Tundra_Yukaghir_language>	1.0	-
SemSearch_ES-93	<dbpedia:Tundra_shrew>	1.0	-
SemSearch_ES-93	<dbpedia:Tundra_swan>	1.0	-
SemSearch_ES-93	<dbpedia:Tundra_vole>	1.0	-
SemSearch_ES-93	<dbpedia:Tundra_wolf>	0.6	-
SemSearch_ES-93	<dbpedia:Yoshiko_Yano>	1.0	-
SemSearch_ES-94	<dbpedia:19th_Primetime_Emmy_Awards>	0.4	-
SemSearch_ES-94	<dbpedia:ASU_College_of_Liberal_Arts_and_Sciences>	0.6	-
SemSearch_ES-94	<dbpedia:Aberfoyle,_Warwick>	1.0	-
SemSearch_ES-94	<dbpedia:American_TV_Game_Show_Hall_of_Fame>	0.4	-
SemSearch_ES-94	<dbpedia:Barbara_Walters>	1.0	-
SemSearch_ES-94	<dbpedia:Bill_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Botany_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Canning_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Cattle_station>	1.0	-
SemSearch_ES-94	<dbpedia:Chinchilla,_Queensland>	0.6	-
SemSearch_ES-94	<dbpedia:Chris_Pancratz>	1.0	-
SemSearch_ES-94	<dbpedia:Churchill_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Churchill_Downs_Incorporated>	1.0	-
SemSearch_ES-94	<dbpedia:Clan_McDuck>	1.0	-
SemSearch_ES-94	<dbpedia:Clover_Park>	1.0	-
SemSearch_ES-94	<dbpedia:Concentration_(game_show)>	0.6	-
SemSearch_ES-94	<dbpedia:Crofton_Downs_Railway_Station>	1.0	-
SemSearch_ES-94	<dbpedia:Dalby,_Queensland>	1.0	-
SemSearch_ES-94	<dbpedia:Darling_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Diarmuid_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Division_of_Darling_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Dunstable_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Electoral_district_of_Darling_Downs_(Queensland)>	1.0	-
SemSearch_ES-94	<dbpedia:Electoral_district_of_Murilla>	1.0	-
SemSearch_ES-94	<dbpedia:Electoral_district_of_Northern_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Epsom_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Epsom_Downs_Racecourse>	1.0	-
SemSearch_ES-94	<dbpedia:Epsom_Downs_railway_station>	1.0	-
SemSearch_ES-94	<dbpedia:Frank_McGee_(journalist)>	1.0	-
SemSearch_ES-94	<dbpedia:Gene_Rayburn>	0.6	-
SemSearch_ES-94	<dbpedia:Greg_Downs_(footballer)>	1.0	-
SemSearch_ES-94	<dbpedia:Hackney_Downs_railway_station>	1.0	-
SemSearch_ES-94	<dbpedia:Hampshire_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Hugh_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Hugh_Ford_(engineer)>	1.0	-
SemSearch_ES-94	<dbpedia:Hugh_Lygon>	1.0	-
SemSearch_ES-94	<dbpedia:Hugh_Molyneux,_7th_Earl_of_Sefton>	1.0	-
SemSearch_ES-94	<dbpedia:Hugh_Nelson_(Australian_politician)>	1.0	-
SemSearch_ES-94	<dbpedia:Hugh_Pigot_(19th-century_admiral)>	1.0	-
SemSearch_ES-94	<dbpedia:Hugh_Reeves>	1.0	-
SemSearch_ES-94	<dbpedia:Hugh_Shakespear_Barnes>	0.6	-
SemSearch_ES-94	<dbpedia:Hugh_de_Selincourt>	0.6	-
SemSearch_ES-94	<dbpedia:Jam_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:James_U._Downs>	1.0	-
SemSearch_ES-94	<dbpedia:John_Chancellor>	1.0	-
SemSearch_ES-94	<dbpedia:John_Downs_(broadcaster)>	1.0	-
SemSearch_ES-94	<dbpedia:Lila_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:List_of_ranches_and_stations>	1.0	-
SemSearch_ES-94	<dbpedia:NBC_Children's_Theatre>	0.4	-
SemSearch_ES-94	<dbpedia:North_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:North_Wessex_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Oh,_God!_Book_II>	0.6	-
SemSearch_ES-94	<dbpedia:Once_Upon_a_Wheel>	0.4	-
SemSearch_ES-94	<dbpedia:Phoenix_Symphony>	1.0	-
SemSearch_ES-94	<dbpedia:Quintrell_Downs_railway_station>	1.0	-
SemSearch_ES-94	<dbpedia:Red_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Reginald_Swartz>	0.6	-
SemSearch_ES-94	<dbpedia:Riverboat_(TV_series)>	0.6	-
SemSearch_ES-94	<dbpedia:Rosenannon_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Sarah_J._Tracy>	0.6	-
SemSearch_ES-94	<dbpedia:South_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:South_Downs_National_Park>	0.6	-
SemSearch_ES-94	<dbpedia:Southern_Downs_Region>	1.0	-
SemSearch_ES-94	<dbpedia:St_Hugh's_School,_Faringdon,_Oxfordshire>	1.0	-
SemSearch_ES-94	<dbpedia:Suffolk_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Suffolk_Downs_(MBTA_station)>	1.0	-
SemSearch_ES-94	<dbpedia:The_Downs,_Bristol>	1.0	-
SemSearch_ES-94	<dbpedia:The_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:The_Downs_Malvern>	1.0	-
SemSearch_ES-94	<dbpedia:The_Girls_of_Pleasure_Island>	1.0	-
SemSearch_ES-94	<dbpedia:The_Kiss_Seen_Around_the_World>	0.6	-
SemSearch_ES-94	<dbpedia:The_Marble_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:U._T._Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Ups_&_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:Ups_'n_Downs>	1.0	-
SemSearch_ES-94	<dbpedia:WPAA>	0.4	-
SemSearch_ES-94	<dbpedia:West_Downs_School>	1.0	-
SemSearch_ES-95	<dbpedia:2004_Madrid_train_bombings>	0.6	-
SemSearch_ES-95	<dbpedia:Adolfo_Suárez_Madrid–Barajas_Airport>	0.6	-
SemSearch_ES-95	<dbpedia:Almenara_(Madrid)>	0.3	-
SemSearch_ES-95	<dbpedia:Alvarado_(Madrid_Metro)>	0.4	-
SemSearch_ES-95	<dbpedia:Antón_Martín_(Madrid_Metro)>	0.6	-
SemSearch_ES-95	<dbpedia:Architecture_of_Madrid>	0.2	1.0
SemSearch_ES-95	<dbpedia:Assembly_of_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Atlético_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Autonomous_University_of_Madrid>	0.2	0.0
SemSearch_ES-95	<dbpedia:Avenida_de_América_(Madrid_Metro)>	0.4	-
SemSearch_ES-95	<dbpedia:BM_Neptuno>	0.6	-
SemSearch_ES-95	<dbpedia:Barajas_(Madrid_Metro)>	0.4	-
SemSearch_ES-95	<dbpedia:Campeonato_Regional_Centro>	0.6	-
SemSearch_ES-95	<dbpedia:Centro_(Madrid)>	0.6	-
SemSearch_ES-95	<dbpedia:Cercanías_Madrid>	1.0	-
SemSearch_ES-95	<dbpedia:Charles_III_University_of_Madrid>	0.3	-
SemSearch_ES-95	<dbpedia:Ciudad_Real_Madrid>	0.6	-
SemSearch_ES-95	<dbpedia:Coat_of_arms_of_Madrid>	1.0	-
SemSearch_ES-95	<dbpedia:Colón_(Madrid_Metro)>	0.4	-
SemSearch_ES-95	<dbpedia:Community_of_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Complutense_University_of_Madrid>	0.3	-
SemSearch_ES-95	<dbpedia:Consorcio_Regional_de_Transportes_de_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Deutsche_Schule_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Diego_de_León_(Madrid_Metro)>	0.6	-
SemSearch_ES-95	<dbpedia:Districts_of_Madrid>	0.6	-
SemSearch_ES-95	<dbpedia:Estrecho_(Madrid_Metro)>	0.267	-
SemSearch_ES-95	<dbpedia:European_University_of_Madrid>	0.6	-
SemSearch_ES-95	<dbpedia:Florentino_Pérez>	0.6	-
SemSearch_ES-95	<dbpedia:Goya_(Madrid_Metro)>	0.6	-
SemSearch_ES-95	<dbpedia:Internacional_de_Madrid_CF>	0.6	-
SemSearch_ES-95	<dbpedia:Jaime,_Duke_of_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:List_of_Bienes_de_Interés_Cultural_in_Madrid>	1.0	-
SemSearch_ES-95	<dbpedia:List_of_Madrid_Metro_stations>	0.6	-
SemSearch_ES-95	<dbpedia:List_of_Real_Madrid_C.F._records_and_statistics>	0.4	-
SemSearch_ES-95	<dbpedia:List_of_Real_Madrid_C.F._seasons>	0.6	-
SemSearch_ES-95	<dbpedia:List_of_registered_political_parties_in_Madrid>	0.6	-
SemSearch_ES-95	<dbpedia:List_of_tallest_buildings_in_Madrid>	0.6	-
SemSearch_ES-95	<dbpedia:Lista_(Madrid_Metro)>	0.6	-
SemSearch_ES-95	<dbpedia:Madrid>	1.0	-
SemSearch_ES-95	<dbpedia:Madrid_Accords>	0.3	-
SemSearch_ES-95	<dbpedia:Madrid_Arena>	0.4	-
SemSearch_ES-95	<dbpedia:Madrid_Atocha_railway_station>	0.6	-
SemSearch_ES-95	<dbpedia:Madrid_Chamartín_railway_station>	1.0	-
SemSearch_ES-95	<dbpedia:Madrid_City_Council_election,_2003>	0.2	1.0
SemSearch_ES-95	<dbpedia:Madrid_City_Council_election,_2015>	0.4	-
SemSearch_ES-95	<dbpedia:Madrid_Conference_of_1991>	0.4	-
SemSearch_ES-95	<dbpedia:Madrid_Masters>	0.6	-
SemSearch_ES-95	<dbpedia:Madrid_Metro>	0.6	-
SemSearch_ES-95	<dbpedia:Madrid_Open>	0.6	-
SemSearch_ES-95	<dbpedia:Madrid_Open_(tennis)>	0.4	-
SemSearch_ES-95	<dbpedia:Madrid–Seville_high-speed_rail_line>	0.4	-
SemSearch_ES-95	<dbpedia:Mayor_of_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Metro_Ligero>	0.6	-
SemSearch_ES-95	<dbpedia:New_Madrid,_Missouri>	0.4	-
SemSearch_ES-95	<dbpedia:New_Madrid_County,_Missouri>	0.4	-
SemSearch_ES-95	<dbpedia:Opañel_(Madrid_Metro)>	0.6	-
SemSearch_ES-95	<dbpedia:Pacífico_(Madrid_Metro)>	0.6	-
SemSearch_ES-95	<dbpedia:Plaza_Mayor,_Madrid>	0.6	-
SemSearch_ES-95	<dbpedia:President_of_the_Community_of_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Real_Madrid_Baloncesto>	0.6	-
SemSearch_ES-95	<dbpedia:Real_Madrid_C.F.>	0.4	-
SemSearch_ES-95	<dbpedia:Real_Madrid_C>	0.6	-
SemSearch_ES-95	<dbpedia:Roman_Catholic_Archdiocese_of_Madrid>	0.6	-
SemSearch_ES-95	<dbpedia:Royal_Alcazar_of_Madrid>	1.0	-
SemSearch_ES-95	<dbpedia:Royal_Palace_of_Madrid>	1.0	-
SemSearch_ES-95	<dbpedia:Rubén_Darío_(Madrid_Metro)>	0.6	-
SemSearch_ES-95	<dbpedia:Ríos_Rosas_(Madrid_Metro)>	0.4	-
SemSearch_ES-95	<dbpedia:Siege_of_Madrid>	0.6	-
SemSearch_ES-95	<dbpedia:Supercomputing_and_Visualization_Center_of_Madrid>	0.3	-
SemSearch_ES-95	<dbpedia:Technical_University_of_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Tetuán_(Madrid_Metro)>	0.2	1.0
SemSearch_ES-95	<dbpedia:Timeline_of_Madrid>	0.4	-
SemSearch_ES-95	<dbpedia:Valdeacederas_(Madrid_Metro)>	0.6	-
SemSearch_ES-95	<dbpedia:Velázquez_(Madrid_Metro)>	0.4	-
SemSearch_ES-96	<dbpedia:1938_New_England_hurricane>	1.0	-
SemSearch_ES-96	<dbpedia:Adrian_Grady>	1.0	-
SemSearch_ES-96	<dbpedia:Allen's_Coffee_Brandy>	0.3	-
SemSearch_ES-96	<dbpedia:Association_of_Independent_Schools_in_New_England>	1.0	-
SemSearch_ES-96	<dbpedia:Bess_Eaton>	1.0	-
SemSearch_ES-96	<dbpedia:Brown_bread>	0.6	-
SemSearch_ES-96	<dbpedia:Cain's_Coffee_Building>	1.0	-
SemSearch_ES-96	<dbpedia:Coffea_arabica>	1.0	-
SemSearch_ES-96	<dbpedia:Coffee,_Sugar_and_Cocoa_Exchange>	1.0	-
SemSearch_ES-96	<dbpedia:Coffee>	0.4	-
SemSearch_ES-96	<dbpedia:Coffee_(color)>	0.6	-
SemSearch_ES-96	<dbpedia:Coffee_Republic>	0.6	-
SemSearch_ES-96	<dbpedia:Coffee_bean>	0.6	-
SemSearch_ES-96	<dbpedia:Coffee_cabinet>	0.6	-
SemSearch_ES-96	<dbpedia:Coffee_milk>	0.6	-
SemSearch_ES-96	<dbpedia:Coffee_preparation>	1.0	-
SemSearch_ES-96	<dbpedia:Coffee_production>	0.6	-
SemSearch_ES-96	<dbpedia:Coffee_production_in_Ethiopia>	1.0	-
SemSearch_ES-96	<dbpedia:Coffee_production_in_India>	1.0	-
SemSearch_ES-96	<dbpedia:Coffee_production_in_Indonesia>	0.6	-
SemSearch_ES-96	<dbpedia:Coffee_production_in_Papua_New_Guinea>	1.0	-
SemSearch_ES-96	<dbpedia:Coffee_roasting>	1.0	-
SemSearch_ES-96	<dbpedia:Coffee_service>	0.6	-
SemSearch_ES-96	<dbpedia:Coffeehouse>	1.0	-
SemSearch_ES-96	<dbpedia:Comcast_SportsNet_New_England>	1.0	-
SemSearch_ES-96	<dbpedia:Costa_Coffee>	0.4	-
SemSearch_ES-96	<dbpedia:Division_of_New_England>	1.0	-
SemSearch_ES-96	<dbpedia:Dominion_of_New_England>	1.0	-
SemSearch_ES-96	<dbpedia:Drip_brew>	0.6	-
SemSearch_ES-96	<dbpedia:Economics_of_coffee>	1.0	-
SemSearch_ES-96	<dbpedia:English_coffeehouses_in_the_17th_and_18th_centuries>	0.4	-
SemSearch_ES-96	<dbpedia:Fair_trade_coffee>	0.6	-
SemSearch_ES-96	<dbpedia:Freeth's_Coffee_House>	1.0	-
SemSearch_ES-96	<dbpedia:Gimme!_Coffee>	1.0	-
SemSearch_ES-96	<dbpedia:Grecian_Coffee_House>	0.6	-
SemSearch_ES-96	<dbpedia:Iced_coffee>	1.0	-
SemSearch_ES-96	<dbpedia:Indian_filter_coffee>	1.0	-
SemSearch_ES-96	<dbpedia:Instant_coffee>	1.0	-
SemSearch_ES-96	<dbpedia:John_C._Coffee>	1.0	-
SemSearch_ES-96	<dbpedia:John_Coffee>	1.0	-
SemSearch_ES-96	<dbpedia:Jonathan's_Coffee-House>	0.6	-
SemSearch_ES-96	<dbpedia:Kopi_Luwak>	1.0	-
SemSearch_ES-96	<dbpedia:Liebeck_v._McDonald's_Restaurants>	1.0	-
SemSearch_ES-96	<dbpedia:List_of_coffee_companies>	0.2	1.0
SemSearch_ES-96	<dbpedia:List_of_coffee_drinks>	0.6	-
SemSearch_ES-96	<dbpedia:List_of_coffeehouse_chains>	0.6	-
SemSearch_ES-96	<dbpedia:List_of_countries_by_coffee_production>	1.0	-
SemSearch_ES-96	<dbpedia:Malden,_Massachusetts>	1.0	-
SemSearch_ES-96	<dbpedia:Maxwell_House>	1.0	-
SemSearch_ES-96	<dbpedia:Michael_Phillips_(barista)>	0.6	-
SemSearch_ES-96	<dbpedia:National_Coffee_Association>	0.6	-
SemSearch_ES-96	<dbpedia:New_England>	0.6	-
SemSearch_ES-96	<dbpedia:New_England_(New_England_album)>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_(New_South_Wales)>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_Coffee>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_Conservatory_of_Music>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_English>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_Interstate_Route_12>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_Interstate_Route_32>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_Patriots>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_cottontail>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_road_marking_system>	1.0	-
SemSearch_ES-96	<dbpedia:New_England_town>	1.0	-
SemSearch_ES-96	<dbpedia:PJ's_Coffee>	0.6	-
SemSearch_ES-96	<dbpedia:Partisan_Coffee_House>	1.0	-
SemSearch_ES-96	<dbpedia:Queen's_Lane>	1.0	-
SemSearch_ES-96	<dbpedia:Queen's_Lane_Coffee_House>	0.6	-
SemSearch_ES-96	<dbpedia:Reily_Foods_Company>	0.6	-
SemSearch_ES-96	<dbpedia:Single-serve_coffee_container>	1.0	-
SemSearch_ES-96	<dbpedia:Starbucks>	1.0	-
SemSearch_ES-96	<dbpedia:State_House_Coffee>	0.6	-
SemSearch_ES-96	<dbpedia:The_2i's_Coffee_Bar>	0.6	-
SemSearch_ES-96	<dbpedia:The_Whole_Donut>	1.0	-
SemSearch_ES-96	<dbpedia:Third_wave_of_coffee>	1.0	-
SemSearch_ES-96	<dbpedia:Tontine_Coffee_House>	1.0	-
SemSearch_ES-96	<dbpedia:Trojan_Room_coffee_pot>	1.0	-
SemSearch_ES-96	<dbpedia:Turkish_coffee>	1.0	-
SemSearch_ES-96	<dbpedia:UCC_Ueshima_Coffee_Co.>	1.0	-
SemSearch_ES-96	<dbpedia:USS_New_England_(SP-1222)>	1.0	-
SemSearch_ES-96	<dbpedia:University_of_New_England_(Australia)>	1.0	-
SemSearch_ES-96	<dbpedia:Verizon_New_England>	1.0	-
SemSearch_ES-96	<dbpedia:White_coffee>	0.4	-
SemSearch_ES-97	<dbpedia:Blake_Edwards>	1.0	-
SemSearch_ES-97	<dbpedia:Curse_of_the_Pink_Panther>	0.6	0.0
SemSearch_ES-97	<dbpedia:DePatie-Freleng_Enterprises>	0.4	-
SemSearch_ES-97	<dbpedia:Emily_Mortimer>	0.6	-
SemSearch_ES-97	<dbpedia:Henry_Mancini>	0.4	-
SemSearch_ES-97	<dbpedia:Inspector_Clouseau>	0.4	-
SemSearch_ES-97	<dbpedia:Inspector_Clouseau_(film)>	0.3	-
SemSearch_ES-97	<dbpedia:Jean_Reno>	0.4	-
SemSearch_ES-97	<dbpedia:List_of_The_Pink_Panther_cartoons>	0.2	0.0
SemSearch_ES-97	<dbpedia:List_of_comedy–mystery_films>	0.6	-
SemSearch_ES-97	<dbpedia:Maurice_Richlin>	1.0	-
SemSearch_ES-97	<dbpedia:Michael_H._Weber>	0.6	-
SemSearch_ES-97	<dbpedia:Northern_Panthers>	1.0	-
SemSearch_ES-97	<dbpedia:Pink_Panther_(character)>	0.4	-
SemSearch_ES-97	<dbpedia:Pink_Panther_and_Pals>	0.6	-
SemSearch_ES-97	<dbpedia:Pink_Panther_and_Sons>	0.6	-
SemSearch_ES-97	<dbpedia:Pink_Panther_jewel>	0.3	-
SemSearch_ES-97	<dbpedia:Pink_Panthers>	0.2	1.0
SemSearch_ES-97	<dbpedia:Revenge_of_the_Pink_Panther>	0.3	-
SemSearch_ES-97	<dbpedia:Robert_Simonds>	0.6	-
SemSearch_ES-97	<dbpedia:Scott_Neustadter>	0.3	-
SemSearch_ES-97	<dbpedia:Sequel>	1.0	-
SemSearch_ES-97	<dbpedia:Son_of_the_Pink_Panther>	0.6	-
SemSearch_ES-97	<dbpedia:The_Little_Man_(The_Pink_Panther)>	0.4	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther:_Hokus_Pokus_Pink>	0.4	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther:_Passport_to_Peril>	0.6	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther>	0.2	1.0
SemSearch_ES-97	<dbpedia:The_Pink_Panther_(1963_film)>	0.4	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_(1993_TV_series)>	0.6	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_(2006_film)>	1.0	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_(2006_soundtrack)>	0.4	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_(album)>	1.0	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_2>	0.3	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_Show>	0.6	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_Strikes_Again>	0.3	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_Theme>	0.6	-
SemSearch_ES-97	<dbpedia:The_Pink_Panther_in:_Olym-Pinks>	0.2	0.0
SemSearch_ES-97	<dbpedia:The_Pink_Panther_in:_Pink_at_First_Sight>	0.4	-
SemSearch_ES-97	<dbpedia:The_Pink_Panthers>	0.667	-
SemSearch_ES-97	<dbpedia:The_Pink_Phink>	0.2	0.0
SemSearch_ES-97	<dbpedia:The_Return_of_the_Pink_Panther>	0.3	-
SemSearch_ES-97	<dbpedia:Tillandsia_'Pink_Panther'>	0.4	-
SemSearch_ES-97	<dbpedia:Trail_of_the_Pink_Panther>	0.6	-
SemSearch_ES-98	<dbpedia:Austin,_Texas>	0.6	-
SemSearch_ES-98	<dbpedia:Batts_Hall>	0.4	-
SemSearch_ES-98	<dbpedia:Benedict_Hall>	0.3	-
SemSearch_ES-98	<dbpedia:Calhoun_Hall>	0.4	-
SemSearch_ES-98	<dbpedia:Capital_Metropolitan_Transportation_Authority>	1.0	-
SemSearch_ES-98	<dbpedia:Carole_Keeton_Strayhorn>	1.0	-
SemSearch_ES-98	<dbpedia:Charles_Whitman>	1.0	-
SemSearch_ES-98	<dbpedia:Cockrell_School_of_Engineering>	0.4	-
SemSearch_ES-98	<dbpedia:Concordia_University_Texas>	1.0	-
SemSearch_ES-98	<dbpedia:Dell_Medical_School>	0.4	-
SemSearch_ES-98	<dbpedia:Downtown_Austin>	0.6	-
SemSearch_ES-98	<dbpedia:Education_in_Texas>	0.6	-
SemSearch_ES-98	<dbpedia:Ernest_Campbell_Mossner>	0.4	-
SemSearch_ES-98	<dbpedia:Fisher_v._University_of_Texas>	0.4	-
SemSearch_ES-98	<dbpedia:Frank_Erwin_Center>	0.4	-
SemSearch_ES-98	<dbpedia:Garrison_Hall>	0.2	1.0
SemSearch_ES-98	<dbpedia:Goldsmith_Hall>	0.3	-
SemSearch_ES-98	<dbpedia:Greater_Austin>	0.6	-
SemSearch_ES-98	<dbpedia:History_of_Austin,_Texas>	1.0	-
SemSearch_ES-98	<dbpedia:History_of_the_University_of_Texas_at_Austin>	0.4	-
SemSearch_ES-98	<dbpedia:Hogg_Memorial_Auditorium>	0.4	-
SemSearch_ES-98	<dbpedia:J._Frank_Dobie_House>	0.4	-
SemSearch_ES-98	<dbpedia:Janet_Staiger>	0.4	-
SemSearch_ES-98	<dbpedia:John_William_Calhoun>	0.4	-
SemSearch_ES-98	<dbpedia:KUT>	0.4	-
SemSearch_ES-98	<dbpedia:Landmarks_(University_of_Texas_at_Austin)>	0.2	0.0
SemSearch_ES-98	<dbpedia:List_of_University_of_Texas_at_Austin_alumni>	0.6	-
SemSearch_ES-98	<dbpedia:List_of_University_of_Texas_at_Austin_buildings>	0.6	-
SemSearch_ES-98	<dbpedia:List_of_University_of_Texas_at_Austin_faculty>	0.3	-
SemSearch_ES-98	<dbpedia:List_of_University_of_Texas_at_Austin_presidents>	0.6	-
SemSearch_ES-98	<dbpedia:List_of_universities_in_Texas_by_enrollment>	0.4	-
SemSearch_ES-98	<dbpedia:Lorene_Rogers>	0.4	-
SemSearch_ES-98	<dbpedia:Main_Building_(University_of_Texas_at_Austin)>	0.4	-
SemSearch_ES-98	<dbpedia:McCombs_School_of_Business>	0.6	-
